var_1,var_2,correlation
x232,x238,0.28585745308148797
x131,x285,0.2858309595634249
x288,x291,0.28582710782502385
x188,x208,0.28572099771059767
x216,x277,0.2857124672816443
x185,x295,0.28567478269206603
x134,x201,0.285573195111042
x041,x043,0.28551672754726887
x258,x280,0.2853456746135575
x146,x294,0.2851832751940749
x031,x057,0.28516712496640156
x117,x191,0.28501512469156215
x160,x200,0.2849639954158571
x259,x281,0.2847117337749775
x181,x217,0.2847080974361718
x256,x258,0.2845594318394589
x264,x273,0.28452040787793953
x264,x279,0.284088882963891
x181,x303,0.2840568831943842
x185,x285,0.2839289108780885
x010,x285,0.28371208865141695
x117,x153,0.28358843641570314
x185,x277,0.2835116173572059
x119,x285,0.28346121967802373
x256,x273,0.2833227727831427
x024,x206,0.2833141493688535
x041,x113,0.28325380288806673
x042,x235,0.2831484246859766
x011,x225,0.28307321674805325
x201,x221,0.2829789061851975
x041,x277,0.2829126397751503
x151,x243,0.28278973241772537
x043,x259,0.2826701347618154
x258,y,0.2826540881163201
x029,x273,0.2820309165268069
x136,x201,0.2820070382831695
x190,x280,0.2814705720343953
x016,x181,0.2813730222978189
x118,x152,0.281308892551017
x110,x125,0.2811868583015026
x239,x250,0.28108732634469175
x029,x226,0.2808880914418752
x106,x288,0.28050155840899493
x130,x285,0.28040446768227717
x278,x285,0.2802297905369128
x233,x235,0.2801545367016795
x125,x127,0.28014118355238854
x250,x256,0.28012320122368867
x281,y,0.2800328947029399
x029,x030,0.2799427138198423
x041,x188,0.27987439590795427
x136,x295,0.27924281079417196
x010,x029,0.2792122187234892
x181,x291,0.27888171685531904
x204,x294,0.2788611285098031
x017,x292,0.27884403678930786
x145,x294,0.27879706735130805
x201,x220,0.27872614334352
x131,x200,0.2785682321268161
x131,x295,0.2783198818897409
x008,x056,0.27827833363900656
x013,x303,0.2781274115807513
x116,x240,0.2780675078332004
x184,x209,0.277856166693086
x030,x058,0.27776899214511014
x192,y,0.2773142834843018
x029,x279,0.27714702441987643
x138,x294,0.27698650923414
x031,x056,0.27696211765191664
x164,x194,0.2769293802521696
x031,y,0.2768567099207252
x024,x288,0.27677732030620544
x056,x200,0.27672650006498495
x125,x206,0.2767148405903621
x056,x232,0.2765379788598722
x135,x201,0.2764964810214871
x004,x265,0.2763475017944304
x133,x201,0.27631392577615443
x126,x141,0.2762915007478425
x017,x235,0.2757264893339393
x184,x278,0.275705373146919
x129,x200,0.2756772077752422
x016,x281,0.2755897090689496
x126,x202,0.275543279408103
x041,x240,0.27552703470999285
x121,x164,0.2753024719403099
x186,x188,0.2752019125672419
x202,x294,0.27511150722582134
x114,x280,0.2749328618424827
x129,x201,0.27493188474913927
x273,x280,0.27490630404340316
x128,x200,0.274524028277353
x165,x193,0.27451900599682655
x133,x285,0.27422298052117117
x285,x297,0.2742161564644877
x056,x114,0.2741724341055359
x137,x294,0.2740049630554614
x160,x196,0.27389632168188593
x146,x295,0.27372857771939313
x106,x303,0.27352593258955726
x216,x294,0.273465500632321
x014,x291,0.2733796827549403
x119,x158,0.2730104996814243
x303,x304,0.2729922096509277
x236,x304,0.27265048713880846
x004,x031,0.27262059789144766
x233,x273,0.2725547263592489
x007,x239,0.2725099002725287
x035,x239,0.2722784256527763
x033,x232,0.2720320011274126
x193,y,0.2719221679299568
x057,x189,0.2715978578804228
x113,x158,0.27155454669658907
x292,y,0.2711521033688091
x002,x041,0.27114838046613293
x141,x285,0.2710360554534569
x159,x196,0.27094752088253976
x200,x215,0.2708458307478904
x234,x274,0.27081230155892444
x143,x181,0.2707429677261973
x285,x293,0.27061629151361066
x106,x291,0.2705912148229595
x118,x153,0.2704156527044573
x111,x164,0.2703399677137631
x041,x226,0.2700312989769354
x295,y,0.26995995719580534
x279,x280,0.2699087819130673
x024,x264,0.26983056801326594
x016,x057,0.2697648322367826
x167,x195,0.2696959251410368
x135,x200,0.2696155037892967
x224,x281,0.2694267289296996
x166,x195,0.26934776208134165
x126,x280,0.2688838039918371
x211,x295,0.2688746893237702
x120,x280,0.2688557799694678
x075,y,0.26859986279186265
x264,x281,0.2685987359250768
x181,x280,0.2685253040914779
x184,x277,0.2685135462897383
x126,x140,0.26840261745386434
x281,x291,0.2680786450204574
x226,x239,0.2680090899820937
x036,x041,0.26774825032348276
x126,x127,0.2676742434170981
x224,x279,0.26734036310805187
x215,x294,0.2672332601077678
x160,x186,0.2670002122045543
x042,x226,0.26683181878023166
x224,x292,0.2667201681097628
x014,x296,0.26669921858855605
x242,x293,0.26668434210409986
x015,x235,0.2665635541784745
x203,x294,0.2664350381726427
x113,x186,0.26638774938086257
x140,x285,0.2661956434336048
x012,x014,0.2659404938062166
x045,x238,0.2658432302016433
x057,x151,0.26577275805986406
x165,x195,0.26575415831507304
x004,x266,0.2655742239675787
x291,x295,0.2649876440394567
x212,x294,0.26491874290011747
x024,x210,0.264708111758589
x110,x201,0.26462945916932884
x194,y,0.26442301224504133
x004,x226,0.26431934316443034
x184,x188,0.2641899103071326
x189,x280,0.26416558104794147
x030,x231,0.2641533638245556
x184,x210,0.2638454642393806
x224,x273,0.26376249139922364
x036,x238,0.2634894627308299
x166,x193,0.26342466520950997
x201,x214,0.26311371484102414
x035,x057,0.26307504027663803
x144,x294,0.2629522514801273
x040,x056,0.2627697005511009
x126,x294,0.26265114108851856
x140,x295,0.26261514402055175
x029,x281,0.26242176104004317
x119,x159,0.26233519436409236
x159,x199,0.26232347981662446
x009,x056,0.26225126705015495
x024,x216,0.2618717342421106
x073,y,0.26152733343438933
x057,x114,0.2612488979580216
x009,x225,0.2612231947785872
x226,x304,0.26108503210087236
x167,x193,0.26108035172117044
x017,x273,0.2609050635873142
x196,x280,0.26085896988883056
x021,x043,0.2608311531689931
x056,x117,0.2606955344014022
x013,x250,0.2606305291204773
x189,x208,0.26041909699009685
x024,x205,0.2603937024259595
x129,x285,0.2603632513330327
x220,x277,0.2602709495088485
x151,x208,0.2602367792365729
x240,x243,0.26003670565890247
x136,x200,0.26003219819327006
x158,x196,0.2598829604576471
x159,x186,0.25975831721708087
x036,x240,0.25959508384920593
x114,x294,0.2595162457497911
x164,x294,0.25934477750593987
x015,x258,0.25929786153315504
x031,x237,0.25901660233555746
x191,x295,0.25887295453237286
x181,y,0.2583299168334958
x021,x238,0.25832050016490576
x128,x201,0.2582645901866603
x117,x164,0.25823546365099886
x167,x196,0.2581976583943338
x151,x202,0.2581617132235006
x290,x303,0.2581241286669127
x004,x007,0.2581031619201131
x036,x231,0.2575317093524715
x057,x152,0.25740629602636766
x013,x185,0.2572935135750881
x004,x035,0.25728734944829335
x184,x189,0.2572684691038598
x005,x297,0.25717286308807813
x231,x239,0.2571627106779247
x041,x189,0.25705647617033894
x011,x240,0.256846840607986
x116,x295,0.25679400827896065
x200,x216,0.25675151525191475
x057,x153,0.2566908669976189
x151,x194,0.2566234639026048
x186,x280,0.2565679258832292
x040,x238,0.25635473238231005
x189,x202,0.2563131566960849
x043,x304,0.2562902362058274
x008,x289,0.2562791723210198
x011,x226,0.2562746257674611
x188,y,0.25626587909144005
x043,x281,0.2559654055255518
x118,x285,0.2559507792009525
x043,x058,0.2559306346472989
x057,x192,0.2557966803193274
x056,x202,0.2557299813351534
x216,x295,0.2554969156884526
x159,x195,0.2554933008521878
x208,x285,0.25546136558822025
x115,x294,0.25544870150648297
x059,x235,0.2554320328653664
x214,x294,0.25540537580310735
x030,x237,0.2548585378259532
x240,y,0.2548467410451962
x030,x240,0.25482407433252935
x058,x239,0.25482226701452737
x113,x294,0.2547729090497207
x111,x256,0.2547626015271878
x008,x017,0.254748600881809
x125,x294,0.25473637689682377
x106,x304,0.25471491494313375
x106,y,0.25458401041058376
x041,x114,0.2545235076460796
x166,x196,0.2544220554343329
x115,x295,0.2543702050877795
x020,x237,0.25435567143406146
x190,x295,0.2539215706458658
x184,x294,0.25386403116616746
x142,x181,0.2538238228997378
x017,x279,0.2537053880943614
x008,x024,0.25348855062482456
x003,x057,0.25347926616437194
x003,x016,0.25342789783524783
x242,x268,0.25299790726791316
x152,x243,0.2529422436951903
x021,x029,0.25261506690419083
x065,x235,0.25259370156010164
x002,x015,0.2525060550552609
x002,x255,0.2523572794096142
x016,x036,0.252341073165157
x002,x036,0.25219903291613927
x110,x293,0.25218455155199665
x237,x293,0.2520818613165617
x057,x190,0.25170913166330033
x119,x280,0.2516987134126068
x002,x040,0.2516734807741841
x135,x295,0.25160046897436117
x029,x258,0.2513322797803116
x152,x194,0.2513102729452086
x036,x168,0.25113363144626283
x279,y,0.2509847926274297
x031,x268,0.2509600811992545
x013,x224,0.25058448022837
x158,x195,0.25058257411653245
x005,x057,0.2505223132098532
x024,x110,0.2504662134981201
x226,x297,0.25043055747156207
x035,y,0.2503596946030319
x237,x297,0.25027795238807754
x201,x280,0.2501737696424621
x165,x294,0.24994883220810946
x236,x297,0.24994726642831394
x195,y,0.24977650043667665
x113,x159,0.24962323559634364
x007,x030,0.24957580695854895
x024,x194,0.24954692324341574
x130,x295,0.2495344704749599
x010,x225,0.24938544748552027
x117,y,0.24937146319654924
x036,x173,0.24931434824671342
x013,x225,0.24922804501462392
x199,x210,0.2490888122999223
x042,x225,0.24908804868369253
x224,x258,0.24902988247787336
x040,x041,0.24899942788567042
x239,x242,0.24884681005041137
x110,x288,0.24883636127426462
x116,x294,0.2485030672878026
x186,x256,0.24849862067832237
x184,x208,0.24844568931953817
x152,x208,0.24841181754449168
x036,x235,0.24828438135171224
x201,x294,0.2482043015900157
x158,x186,0.24818920024055566
x041,x151,0.24817754040466053
x113,x243,0.2480503212016527
x268,y,0.247982558075566
x166,x294,0.24783948762519126
x160,x195,0.24777980937580496
x056,x191,0.2476383822620119
x127,x200,0.24760110928492293
x139,x285,0.24756955646275006
x145,x295,0.24743173089156856
x008,x285,0.24735736178531942
x009,x264,0.24723756608312117
x160,x256,0.24723457046361672
x041,x192,0.2470300161336199
x010,x240,0.24699591535157686
x126,x184,0.24699088479223996
x165,x196,0.24694948110745268
x133,x199,0.24694365497178572
x015,x231,0.2468529659004195
x114,x295,0.24681102058553953
x121,x256,0.24677582384098967
x194,x240,0.2465286163931622
x192,x243,0.24648222631915226
x119,x160,0.2464591839721599
x024,x294,0.24637150838789204
x035,x237,0.2463125913868955
x024,x201,0.24619279964177715
x017,x264,0.24604360841711448
x040,x235,0.245938180364679
x119,x151,0.24593155076987386
x239,x293,0.24583980799512548
x007,x238,0.24581947590620282
x188,x203,0.24579235132984026
x237,x242,0.24548980161474437
x196,y,0.24548896663710285
x167,x295,0.24529714897854552
x221,x277,0.24523663348711372
x113,x202,0.24518791649324412
x134,x295,0.2451659152576492
x164,x195,0.24499920819305288
x057,x193,0.24497086545242377
x181,x288,0.24477537288853368
x257,x292,0.24471062175651298
x184,x190,0.24464144098706975
x005,x293,0.24449325292245835
x126,x185,0.24437532547984978
x010,x012,0.24425733867984306
x021,x058,0.24424682206712087
x056,x242,0.24405077699854372
x014,x288,0.24389706418632826
x043,x239,0.24376911563293782
x008,x057,0.24375740245926053
x004,x232,0.24375229111914512
x011,x014,0.24372548777155398
x119,x152,0.24352409156100815
x153,x194,0.24277139073859116
x118,y,0.24273686774603342
x226,x293,0.24266946357355512
x206,x295,0.2425999541683045
x153,x243,0.2425752799023046
x185,x293,0.24242982150621076
x057,x115,0.24239803845941443
x040,x268,0.24228617441390854
x113,y,0.24224386869847214
x273,y,0.24207907415427524
x200,x294,0.2420768563015866
x125,x280,0.24197228015684943
x009,x029,0.24188746190843172
x003,x007,0.241857538682674
x011,x173,0.24181343178857015
x017,x281,0.24181002940323346
x041,x153,0.24175056070767853
x167,x294,0.24174397799722427
x041,x152,0.24170278480220914
x005,x258,0.2415871921023345
x210,x295,0.24150675035671906
x200,x214,0.241476688546399
x041,x193,0.24139729666062565
x160,x199,0.24134456236660431
x031,x041,0.24122872351232028
x195,x280,0.24111747227677832
x213,x294,0.24107075774307482
x003,x005,0.24104547541913204
x064,x242,0.24104434990649043
x186,y,0.2409014542238752
x110,x200,0.24086480854593417
x057,x237,0.2407509730647775
x007,x009,0.2407181168526115
x166,x295,0.24066706208518931
x024,x215,0.24064982069483698
x117,x285,0.24060302262273509
x058,x059,0.24052568300642663
x291,x304,0.240510331907555
x064,x168,0.24050930595708783
x236,x293,0.2404684090200324
x142,x294,0.24028305571874428
x034,x239,0.2402014414843453
x031,x231,0.240033882926459
x126,x139,0.23998976684725695
x004,x058,0.2399629176758825
x057,x199,0.23969592245640234
x064,x235,0.23951591168313716
x013,x226,0.2395147676262475
x008,x264,0.23946336281880065
x165,x295,0.2394145412659119
x043,x258,0.23936623966786394
x009,x291,0.23925940205367943
x020,x292,0.23924852405342975
x057,x117,0.23892878541317586
x030,x292,0.23884106549656892
x239,x297,0.23852293859021656
x021,x057,0.23850669586396753
x225,x297,0.23833799662576138
x111,x257,0.2381721154666548
x233,x274,0.23815292040818833
x199,x205,0.23795664744888934
x030,x281,0.2378890193545304
x015,x043,0.23777335591828105
x234,x235,0.2377203195986417
x021,y,0.237709299257966
x005,x273,0.23761870908343352
x036,x268,0.23757918633268735
x041,x190,0.2375785076776316
x224,x231,0.23747741753327015
x235,x242,0.23742170531464063
x057,x191,0.23738572646697093
x014,x058,0.23732695291386932
x184,x240,0.23728022542431298
x035,x268,0.2372479937369704
x003,x259,0.2370618290552462
x043,x279,0.23704147991824903
x035,x056,0.23685674314415076
x184,x191,0.23681909704691326
x106,x293,0.23678093806152603
x009,x240,0.23659348671140595
x064,x173,0.23656397558676304
x041,x115,0.23650365833678513
x005,x279,0.2364855337140609
x113,x160,0.23646921168600504
x116,x256,0.23642350305736282
x043,x242,0.2363522077418477
x125,x184,0.23633936896207175
x237,x304,0.23627884706407581
x153,x208,0.23620300022560098
x045,x239,0.2360910832463233
x257,x279,0.2360184281962953
x239,x304,0.23601372066882037
x030,x273,0.23595510486157387
x277,x285,0.23589198975320652
x119,x153,0.2358219419024116
x235,x238,0.23575791165486884
x225,x293,0.23564012427039255
x250,x304,0.23561137069572324
x152,x202,0.23559021085049828
x158,x194,0.2355818933337607
x231,x238,0.23542087456409772
x020,x273,0.23541152626169826
x016,x238,0.2353842063559467
x233,x279,0.23529593029638807
x159,x256,0.235252153191756
x008,x237,0.23518938869988518
x217,x294,0.23499233990248483
x196,x256,0.23496161505912097
x063,x235,0.23493799477437477
x143,x294,0.2348712801303276
x058,x278,0.2348672068571667
x225,x232,0.23467663421169105
x041,x117,0.23466767561758953
x189,x294,0.23459851360587805
x195,x285,0.23451191786240758
x290,x295,0.23450298593564378
x005,x281,0.23437094552250826
x041,x199,0.2342843135265096
x030,x279,0.23424131267353598
x196,x285,0.2342051162487766
x024,x036,0.23409854935349073
x065,x225,0.23409138176003216
x016,x278,0.23389696197519752
x002,x279,0.23382010911370363
x257,x258,0.233776053784299
x056,x201,0.23372998514365706
x021,x264,0.23372894310264142
x128,x199,0.23362030524013158
x009,x296,0.2335430311611507
x168,x235,0.2335406583254525
x020,x279,0.23328048726325212
x189,x274,0.23307953272774415
x043,x273,0.23307541072413424
x189,x295,0.23303278585735768
x186,x257,0.23294921173880578
x011,x303,0.2329210319327012
x194,x285,0.23289732034095892
x064,x225,0.232862143259237
x160,x257,0.23285433446246914
x002,x273,0.23281011519944184
x016,x250,0.2324795207486619
x013,x186,0.23212739994188186
x184,x285,0.23212220116718296
x010,x291,0.2320842669372688
x274,x277,0.23202874713001587
x031,x240,0.23197510361956789
x010,x296,0.23192342634691723
x257,x273,0.23186036994440473
x009,x040,0.2316223728914014
x117,x165,0.23162116970364982
x041,x059,0.231584300345579
x215,x295,0.23157540900729548
x134,x184,0.23142562718517518
x002,x233,0.2314099565193016
x185,y,0.2313854875406108
x065,x226,0.23126345658369626
x041,x225,0.2311889029106918
x059,x225,0.23106578581387816
x185,x303,0.23089903242155285
x020,x281,0.2307605242237648
x199,x211,0.23049353290532273
x106,x290,0.23046383265548925
x121,x257,0.23030941061346819
x056,x115,0.23021793672312313
x064,x226,0.23008628787527424
x065,x224,0.23004564494793334
x003,x036,0.22987265989213215
x058,x106,0.22967489849513129
x128,x285,0.229658834162722
x024,x221,0.229609368632022
x164,x192,0.22959418896369366
x139,x295,0.2295782154351007
x164,x278,0.22955733847448098
x221,x295,0.22941060208239017
x167,x186,0.22937727274090278
x127,x199,0.22937714830522654
x002,x258,0.22931111772915858
x158,x188,0.22929249560880113
x190,x294,0.2291828196047821
x063,x173,0.22910968355598113
x005,x292,0.22903755304090606
x057,x116,0.22903129062363672
x120,x256,0.22891387657755483
x024,x184,0.22885358817489249
x002,x281,0.2286630043726686
x017,x233,0.22855144723734214
x064,x224,0.22849690995624578
x024,x209,0.22847453535286275
x285,x290,0.228465585084666
x058,x113,0.2283837218696334
x059,x226,0.22837318062762132
x152,x184,0.22832214658959507
x225,x304,0.22813515416074062
x189,x203,0.22805913872438405
x008,x010,0.22772493392708396
x041,x118,0.22752702002244418
x133,x184,0.22743236309378417
x059,x224,0.22734060062835723
x119,y,0.22721004473567522
x288,x294,0.22701236958865081
x008,x266,0.2269944677863461
x194,x280,0.22653957487120646
x057,x200,0.22650675240024887
x041,x116,0.22650532266695164
x004,x225,0.2264602921446099
x191,x256,0.22640510304331307
x031,x168,0.22629838121519052
x202,y,0.22619149463770666
x200,x212,0.22607977642708457
x173,x235,0.22603312095216802
x159,x194,0.22598180349671965
x058,x065,0.22597871080231455
x017,x258,0.22586997744022128
x188,x294,0.22575963077218517
x002,x268,0.22570446189535995
x114,x274,0.22569784521989028
x153,x184,0.22566021185077145
x004,x297,0.22557704199289985
x224,x264,0.22552589844208712
x117,x240,0.2253596445706721
x098,y,0.2252746548077083
x057,x118,0.22518208399753345
x041,x191,0.22515573820967447
x058,x277,0.22514434342252732
x209,x295,0.2250797059473853
x007,x224,0.2250603533764798
x063,x168,0.22505306152586343
x127,x201,0.22499551952637334
x004,x043,0.22492228795205643
x164,x196,0.22478683555077736
x166,x186,0.22469608897321602
x002,x257,0.224658794046559
x116,x257,0.22457132910014732
x115,x256,0.22456836996395121
x190,x274,0.22449063126644075
x031,x173,0.2243250810628915
x233,x281,0.22426390557103326
x013,x021,0.2241304490846972
x199,y,0.22409971524375585
x125,x140,0.22390545794247418
x041,x200,0.22385149967021709
x110,x290,0.22376496328747672
x190,x208,0.22362055780211426
x255,x281,0.22340655267060594
x035,x041,0.22328229884347447
x204,y,0.22323326368602803
x005,x040,0.2231968405521512
x111,x304,0.22313039538296142
x195,x240,0.22311437204786516
x113,x280,0.22310675716499714
x181,x293,0.2229851327388062
x021,x036,0.22296920722946165
x065,x256,0.22294955690387713
x221,x294,0.2227024985793649
x024,x168,0.2227020098751992
x003,x040,0.22267001363483443
x004,x250,0.22256019932641938
x151,x184,0.22245370281996338
x153,x202,0.22239056654008926
x024,x173,0.22223120943350336
x063,x242,0.222082568676295
x017,x168,0.22199640818555846
x003,x232,0.22192973900769364
x015,x106,0.22177308411506888
x010,x264,0.22173126763749465
x030,x258,0.22170797675683523
x059,x256,0.22170115652039923
x186,x285,0.22149802390545076
x005,x021,0.22130657021058028
x004,x034,0.22108394486818683
x031,x235,0.22100406628542996
x024,x120,0.2208458659659717
x250,x297,0.22083101876228892
x159,x257,0.22080006083800857
x235,x268,0.22079321683605238
x066,y,0.2206562820341612
x024,x136,0.22054750068190943
x242,x259,0.2205392154556686
x057,x194,0.2204539674398506
x005,x036,0.22044910437385196
x225,x239,0.22037431278744626
x250,x293,0.22034308189550192
x125,x185,0.2202718453642727
x200,x280,0.22021724197054623
x008,x268,0.22015225091828391
x115,x274,0.22012685547449282
x065,x168,0.2201138955900599
x233,x292,0.2200699035145677
x058,x188,0.21990451033099348
x098,x224,0.21988684827335148
x116,x274,0.21955372314953583
x042,x224,0.2195516148093468
x041,x194,0.21954993927513178
x008,x267,0.21947141308694335
x024,x121,0.21935810379841975
x111,x288,0.21935321201229066
x258,x264,0.21930386548307879
x288,x295,0.21927135969590503
x118,x158,0.21923934526180808
x203,y,0.21920848981520275
x206,y,0.2191413114019513
x002,x031,0.21913162281227466
x024,x111,0.21911055407668528
x189,y,0.21909223476292622
x126,x138,0.21905407538477364
x131,x280,0.21904416710996524
x020,x258,0.21888090203622215
x226,x234,0.21883660480383993
x041,x065,0.21877335711359489
x181,x304,0.21865766028115294
x191,x294,0.21861322271966227
x043,x057,0.21858515326325978
x146,x285,0.21856985803254636
x110,x303,0.21851453893324896
x145,x285,0.21848110130739315
x041,x304,0.21835520919352422
x205,x295,0.21835236049144993
x196,x257,0.21828714838669497
x274,x278,0.21825926109603375
x030,x065,0.21799383343093526
x201,x274,0.21798924863969765
x029,x233,0.2178658814049556
x110,x304,0.21783832259777317
x193,x285,0.2178278244110998
x117,x166,0.2177702796122746
x121,x304,0.21775746727763143
x024,x204,0.2176919538538644
x184,x192,0.21767416222629615
x158,x256,0.2176739469277939
x002,x042,0.2176492369041439
x125,x139,0.21761238705408162
x232,x237,0.21760060536507198
x030,x059,0.2175592532731468
x011,x256,0.21751882444666348
x181,x295,0.21736508944543817
x014,x290,0.2171981330461278
x044,x236,0.21699328941815563
x012,x185,0.21697967609672425
x205,y,0.2169496293078026
x098,x256,0.2168974241903526
x192,x285,0.21687636904010985
x165,x186,0.21685803568887585
x021,x056,0.21664525602192142
x013,x292,0.21661412809535466
x141,x293,0.21660651820304672
x120,x152,0.21657559278981361
x189,x209,0.21648770731223493
x029,x285,0.21644045194062195
x195,x256,0.2163618629272086
x002,x292,0.21633032873109675
x199,x274,0.21631373186569322
x126,x215,0.2162265320274972
x208,x240,0.2162042710079652
x021,x296,0.21619079141507416
x199,x206,0.2161374127266544
x190,x256,0.2161075515361057
x191,x274,0.2160453704494897
x127,x285,0.21601999213618175
x002,x017,0.21598305095534326
x125,x240,0.215927390598388
x129,x295,0.2158987861151293
x129,x199,0.2156895999176568
x152,x195,0.21563290341951633
x242,x250,0.21560302328446357
x133,x151,0.21541918541521946
x118,x280,0.21538816892568358
x016,x258,0.21526723361105202
x136,x184,0.21525401240701808
x002,x242,0.21519522571343905
x012,x240,0.21505438336876345
x202,x240,0.21500366572946428
x008,x296,0.21493143440666015
x220,x294,0.21486361284164848
x211,x303,0.21479014216888453
x131,x293,0.21467146364643935
x125,x141,0.21465587791751845
x098,x259,0.21464799422652353
x126,x146,0.2145072407424789
x138,x285,0.21442892161020466
x045,x235,0.2143646880865252
x024,x297,0.21430631425291885
x005,x029,0.2142174074728711
x135,x184,0.2141862807258768
x063,x225,0.21397231533688146
x168,x226,0.2139128451713086
x017,x285,0.21390382150027054
x010,x226,0.21382306879723909
x065,x242,0.21381278038183282
x126,x216,0.2137916931531985
x164,x277,0.21378487240294203
x044,x250,0.21373927319928646
x190,x202,0.2137329457879583
x008,x291,0.2137213417934458
x131,x160,0.2136167334472459
x043,x292,0.21357545265040137
x034,x237,0.21351077595122517
x015,x036,0.21351005471712614
x024,x200,0.21348972942027994
x119,x274,0.21348507025148464
x196,x240,0.2134629310295175
x200,x274,0.21332899311543227
x008,x225,0.21312774840320084
x014,x264,0.21312469595748526
x188,x274,0.21301904628426274
x030,x064,0.21298668563852077
x160,x194,0.21296064174234766
x120,x153,0.2129078607846108
x206,x285,0.21288813666345582
x141,x201,0.2128606694268115
x016,x056,0.21280576365284748
x115,x257,0.21279586093821948
x168,x225,0.21278639740036825
x185,x288,0.2127590163037024
x009,x226,0.21267723593969629
x120,x257,0.21266520127408836
x024,x135,0.212658848029104
x200,x220,0.21263558030534677
x005,x233,0.21262270234444056
x063,x226,0.21253256984677976
x024,x220,0.2123995332741465
x012,x196,0.21235151886067036
x201,x213,0.21234443770004197
x120,y,0.21233691927208856
x191,x257,0.21227060945651235
x016,x110,0.21218255823973983
x041,x293,0.2121710005135216
x072,y,0.21216973905038117
x117,x167,0.21214491041616176
x233,x237,0.21214353143437048
x153,x195,0.21205424699610853
x064,x236,0.21199330061873708
x293,x296,0.21196282464036834
x057,x304,0.2119069621451126
x024,x278,0.21187169694507765
x015,x288,0.21180904094030714
x057,x232,0.21179588729032375
x125,x138,0.21177390213111752
x225,x264,0.21175305904758931
x005,x268,0.21172695978484754
x119,x256,0.21160209961842266
x065,x236,0.21151656978271108
x041,x201,0.21148122439977546
x012,x021,0.21142099793100913
x011,x264,0.2113443823344338
x113,x208,0.21133780550026002
x012,x224,0.21121912544695817
x034,x057,0.21119803841123796
x131,x304,0.21116592086120567
x029,y,0.21116105843965083
x020,x264,0.21114660309980185
x002,x021,0.21112411235050754
x016,x031,0.21111677938397733
x113,x184,0.21107823782972251
x029,x295,0.2110364122949665
x201,x219,0.21102329106739554
x133,x152,0.2109064661320751
x042,x237,0.21084621129168615
x121,x288,0.21065718743519427
x233,x250,0.21057486849953988
x002,x057,0.21046114714164782
x057,x201,0.21011292064032602
x233,x236,0.21011280610776978
x056,x208,0.21006858484612986
x012,x211,0.21005367065377958
x002,x035,0.2100511275383473
x205,x285,0.21004528200975112
x016,x040,0.2099484529897286
x041,x196,0.20984055910832936
x031,x238,0.20978798250278596
x002,x297,0.20978739300290947
x042,x304,0.20966522543404295
x007,x289,0.20960934724193792
x225,x234,0.2095466945581374
x017,x303,0.20929687591477064
x003,x264,0.20915609213550249
x024,x031,0.2090355615417404
x003,x021,0.2089757165414454
x200,x213,0.2089321550916486
x140,x201,0.20879399633927093
x165,x278,0.20879206295921215
x131,x159,0.2087878683914296
x063,x224,0.20865466721446196
x219,x294,0.20865197692098444
x113,x274,0.208633708565943
x057,x125,0.20857534975918782
x058,x168,0.20857374229688586
x220,x295,0.2085542073915926
x059,x236,0.20848529966159524
x016,x277,0.208477875354981
x121,y,0.20846838653101232
x010,x036,0.20831124404434778
x159,x188,0.20828036401506045
x059,x242,0.2082367862524905
x017,x173,0.208192858489938
x136,x293,0.20817600759590027
x211,x293,0.20814544102753466
x058,x063,0.20805301848505026
x058,x193,0.20789572852227645
x289,x297,0.20774429687566687
x111,y,0.2077436191008963
x004,x242,0.2077150695636741
x057,x195,0.20757231318494634
x002,x259,0.20755825082385237
x200,y,0.20754459819676216
x199,x212,0.20752482065783978
x233,x258,0.20734380298363544
x041,x195,0.20729656324994894
x121,x274,0.20722506300431776
x125,x274,0.20721916296439044
x164,x295,0.20718923195923747
x114,x256,0.20715627042956308
x111,x274,0.2071368956267318
x065,x257,0.20707509292261655
x106,x164,0.20707145919188336
x237,x281,0.20704371771753274
x126,x145,0.2069888146796772
x173,x226,0.20698340192206094
x188,x209,0.2068301788600747
x056,x116,0.2068254922679796
x008,x011,0.20680484885262573
x131,x288,0.2067715151011872
x173,x225,0.20674118038692801
x242,x304,0.20667872581143548
x264,x290,0.20658802514631378
x224,x296,0.20654487952775033
x013,x273,0.20654039466451388
x005,x065,0.20649483904686167
x020,x059,0.20647789008339115
x057,x196,0.2064440245718683
x058,x192,0.20634270220932094
x012,x106,0.20633978344779316
x011,x257,0.20628981357874546
x041,x168,0.20617080967521687
x024,x119,0.20612811191391592
x011,x168,0.20606655696810544
x204,x285,0.20603828028389787
x058,x181,0.20603180139655572
x189,x243,0.2060281476120426
x059,x168,0.20590182750413438
x199,x294,0.20589791058952445
x114,y,0.20583291145699
x065,x173,0.20581049933870355
x194,x274,0.20577270544390439
x141,x304,0.20576095528203142
x216,x293,0.20572293415891052
x120,x274,0.20566579004307844
x144,x295,0.20565733024884675
x280,x295,0.20556278263192018
x059,x257,0.20550153615161704
x292,x303,0.20548600202599104
x020,x065,0.20543968261842488
x021,x291,0.20538171648366743
x009,x188,0.20537464931643507
x125,x212,0.20534987814335284
x206,x293,0.20527323352230664
x201,x212,0.20504254560423865
x005,x013,0.20500833106838182
x035,x235,0.2048671403946956
x120,x151,0.20481496658684414
x111,x255,0.2047184756823492
x188,x280,0.20471330173182506
x134,x199,0.20470585193667593
